ID,流动比率,资产负债率,销售毛利率,净资产收益率,投入资本回报率,总资产报酬率,应收款周转率,营业收入,所得税,销售额,经营活动产生的现金流量净额,净利润,资产总计,负债合计,所有者权益合计,COUNT(data)_资产负债率_x,COUNT(data)_应收款周转率_x,MEDIAN(data.应收款周转率.COUNT(data))_流动比率,STD(data.净资产收益率.COUNT(data))_流动比率,STD(data.总资产报酬率.COUNT(data))_流动比率,SUM(data.流动比率.COUNT(data))_资产负债率,MAX(data.流动比率.COUNT(data))_销售毛利率,SUM(data.总资产报酬率.COUNT(data))_销售毛利率,MEAN(data.应收款周转率.COUNT(data))_净资产收益率,SUM(data.资产负债率.COUNT(data))_净资产收益率,MEAN(data.流动比率.COUNT(data))_投入资本回报率
2174,1.4125,48.5755,21.6425,19.8616,18.5071,12.1854,4.6185,1116595141.64,14040882.99,1024341677.11,92001254.89,93344918.48,1029029122.36,499856000.07,529173122.29,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2175,1.9233,50.1046,47.5727,41.0774,38.2697,23.169,3.4249,807386424.94,31201812.46,700833357.91,107415573.69,213097873.99,1253269047.37,627945169.85,625323877.52,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2176,1.4306,54.4789,27.3918,9.7393,11.4212,9.6926,7.9658,13631670629.57,79182746.89,12931517269.51,805335234.79,705276510.69,17476223432.68,9520846719.87,7955376712.81,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2177,1.1462,65.2142,30.0813,3.7227,3.5723,3.0674,4.9668,1020262758.87,14484896.47,581420887.12,98529546.8,22237586.89,1723934484.44,1124250917.21,599683567.23,1.0,1.0,1.0,0.7071067811865476,0.7071067811865476,2.0,2.0,1.0,1.0,1.0,2.0
2178,2.2058,24.3998,44.4153,30.4255,28.8873,26.4531,5.4073,552979558.94,18362800.76,523177512.78,122334144.86,113589631.64,536041068.14,130792920.64,405248147.5,1.0,1.0,1.0,0.0,0.7071067811865476,2.0,2.0,1.0,1.0,1.0,2.0
2179,0.579,72.7814,14.5821,2.57,4.0053,3.2122,9.84,9739798778.15,7829121.82,8634454227.35,1137292467.66,133772535.64,19368980120.81,14097013634.3,5271966486.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2180,1.5989,49.3329,16.485,6.8627,5.5812,4.0694,3.8121,1332821585.18,1684010.78,1345410062.18,62964527.62,50201125.86,1539627931.75,759543817.63,780084114.12,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2181,3.1284,37.9469,43.8687,4.5722,4.33,3.91,2.7327,321375774.07,7249500.33,240958459.6,278637203.63,61701255.64,2212142970.41,839439567.46,1372703402.95,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2182,2.8064,40.0046,33.5365,-5.1853,-3.0692,-2.5872,1.1174,193608924.42,-2087943.19,160065681.07,30937937.76,-26203840.77,1099377513.65,439802051.22,659575462.43,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2183,1.4775,38.7481,24.1918,-28.0872,-27.9244,-18.8511,1.6932,132499432.05,-2763120.03,172927452.0,-42016317.47,-82244401.7,379020798.6,146863259.17,232157539.43,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2184,2.0767,36.7187,28.1769,-36.8272,-32.6783,-23.7097,0.5669,164272181.33,1131948.89,301108450.63,30911445.92,-160791608.94,488422957.5,179342611.41,309080346.09,1.0,2.0,1.5,0.0,0.7071067811865476,2.0,2.0,1.0,2.0,1.0,2.0
2185,1.1517,44.5896,30.8582,5.4245,3.4594,3.3774,3.8834,3220501920.91,-91440268.87,3597445923.2,550437311.76,256415918.14,8926314621.39,3980212127.03,4946102494.36,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2186,1.4663,29.9197,11.9001,10.9963,9.3264,9.1614,16.3951,6288423896.51,69716428.23,6642790028.5,1248772589.95,362125625.19,4882429193.03,1460808418.55,3421620774.48,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2187,4.5973,18.3464,74.6482,24.1982,24.0488,22.1727,2.2824,344180020.69,14735911.64,384249148.94,119963616.94,118707260.52,657105676.07,120555255.97,536550420.1,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2188,1.5371,50.6739,24.3414,10.2929,9.1585,8.759,2.8275,1542179385.09,21745473.06,1732593548.51,146865819.79,135179878.65,2514983302.77,1274439002.61,1240544300.16,1.0,1.0,1.0,0.7071067811865476,0.0,2.0,2.0,1.0,1.0,1.0,1.5
2189,1.6651,46.1869,36.244,17.0086,13.367,11.2693,2.2086,3056636849.1,85616896.0,2920240387.66,77147718.16,458444602.41,4961498879.85,2291564150.12,2669934729.73,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2190,2.1967,44.5981,18.7358,9.2018,8.2618,9.9076,3.243,3070118188.23,62880422.56,2614844548.39,247726639.86,180335991.64,3036740635.6,1354328727.29,1682411908.31,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2191,0.8975,72.5376,16.3222,8.237,6.1596,4.351,4.0078,23552825103.23,56395567.96,23873586776.61,2651461601.1,705651852.91,31670271635.86,22972869424.52,8697402211.34,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2192,4.1172,12.5534,84.3794,11.4866,11.0151,9.9493,8.6609,546758533.4,1098917.66,600769653.93,207918192.58,123895326.51,1340784168.08,168314663.63,1172469504.45,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2193,2.3546,28.3382,25.4954,12.6059,12.1297,10.0548,3.5101,1233451029.89,14226126.63,1212923558.58,158266353.32,118111138.21,1389870512.86,393864130.68,996006382.18,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2194,8.0357,11.1575,54.3411,6.8862,6.2629,6.1755,4.046,385162337.75,6913062.9,407314249.56,42306866.54,60629216.95,1055984640.45,117821557.57,938163082.88,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
2195,0.846,71.5031,28.5856,-2.3925,2.8793,2.4488,1.3815,1255875227.8,-5828017.19,1259432932.62,232986504.08,-18066684.87,3335830756.37,2385221085.56,950609670.81,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2196,16.4116,5.7133,22.7808,3.77,3.5773,4.2395,1.1315,611431097.94,26034014.0,551435638.32,110408056.93,114002873.06,3283559397.95,187600125.33,3095959272.62,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2197,1.394,46.239,13.13,11.9618,8.2589,8.02,13.9726,20143339039.59,359499880.24,21436206202.88,1414713927.28,1638036563.59,30483534576.65,14095269264.93,16388265311.72,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2198,2.7882,34.2463,52.2256,13.3057,12.6837,9.7121,2.8591,600168913.94,16358289.39,523040719.74,76154233.35,93713168.99,1054032923.64,360967628.48,693065295.16,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0
2199,4.9761,15.3886,33.6441,3.7704,3.7805,4.0111,2.2846,342509091.74,8811098.62,359616780.94,139963435.29,56910722.75,1711135104.86,263320169.17,1447814935.69,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2200,1.3348,60.3967,13.456,3.4335,2.7999,2.9182,6.3266,4371643482.81,14985624.02,3129970236.98,-214683958.59,88837198.21,7756376131.94,4684591558.4,3071784573.54,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2201,3.6819,6.8907,-21.5864,-26.9239,-27.6008,-25.7317,1.1163,112458427.26,968945.23,109586591.2,-111222322.37,-338021069.24,1122177083.34,77326373.56,1044850709.78,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2202,1.0862,43.2162,22.7174,-38.2327,-28.8287,-20.3792,1.0097,1064171650.1,31411197.59,1023535968.45,-46771618.72,-1200927067.64,4555030571.32,1968509252.18,2586521319.14,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2203,7.0236,10.8425,41.9478,12.8857,12.8267,13.3199,4.8389,573041849.4,21438513.05,561874188.02,131951246.06,139049415.42,1266001426.49,137266517.45,1128734909.04,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2204,0.8655,68.091,20.443,20.6347,13.113,14.5118,11.2313,10898257594.05,383591851.44,11074852058.76,1631026366.64,836423540.78,24080883863.09,16396919870.13,7683963992.96,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2205,1.4263,42.1844,21.2784,13.8594,12.8102,9.1423,6.0754,1054087723.12,12918180.51,826405182.78,288719810.91,101256673.62,1709189918.61,721011897.77,988178020.84,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2206,9.3705,11.916,63.4225,10.2626,9.7756,9.7329,6.402,331493823.27,10840468.68,310053485.11,23193424.47,63452794.12,694787204.6,82791038.96,611996165.64,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2207,1.2405,40.1349,11.1814,11.0337,9.3305,8.9963,20.7677,1738137426.4,14400828.42,1456628802.25,190990507.08,87458234.03,1397100491.23,560725483.84,836375007.39,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2208,2.1818,57.9306,20.1125,6.8834,7.5625,6.2734,43.7599,6068463320.8,92828731.03,5772989419.77,433285486.53,209450312.55,7784633526.86,4509685484.47,3274948042.39,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2209,1.6101,47.4766,42.0456,47.6709,37.4585,32.0121,3.3021,10587318311.6,398939419.75,8374764230.13,1366993830.88,2366438733.29,10942422443.88,5195084814.76,5747337629.12,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2210,1.2904,39.4434,42.3941,14.1826,11.9014,9.609,3.4427,453394600.12,13215948.17,326941861.44,102561244.52,72146067.97,895462984.67,353201426.01,542261558.66,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2211,0.9564,55.8333,60.1812,7.2277,5.9313,6.0517,2.9008,17636267044.0,234752645.0,19864053203.0,2216737639.0,1021541281.0,31485373711.0,17579330337.0,13906043374.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2212,5.3908,15.6412,75.0031,19.5248,18.1143,22.6208,39.456,2378416518.59,223155884.0,2682479466.57,725141148.85,624368459.59,3924576876.79,613849365.57,3310727511.22,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2213,1.274,39.5712,52.6802,5.0755,3.0243,4.9403,199.1146,2345680408.95,167024700.53,1103662056.75,-36075473.4,123912341.65,6568201221.98,2599113201.21,3969088020.77,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2214,1.5333,50.8351,18.881,6.5785,5.6186,4.2142,3.7224,1620250982.39,6738641.7,1232439466.77,61670560.65,63452864.86,1997929473.83,1015648945.89,982280527.94,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2215,0.9978,49.6977,28.7695,3.7883,1.9337,3.2959,219.3865,898142578.62,14192173.19,1009824749.56,146356846.51,27230546.01,1305060258.45,648585112.63,656475145.82,2.0,1.0,1.0,,,4.0,2.0,2.0,1.0,2.0,1.0
2216,1.4336,43.7402,28.661,0.1949,1.3801,1.753,0.4648,1626751720.13,4344782.09,2455615593.46,1347677550.54,13513675.0,8072105860.8,3530753286.96,4541352573.84,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2217,2.5942,22.5215,78.7454,-16.8703,-15.2201,-12.6874,3.4578,500504004.47,8003633.06,542060928.2,12963921.39,-122184478.4,855938235.2,192770542.38,663167692.82,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2218,0.5417,88.9553,35.4924,-112.9009,-28.831,-21.5792,1.2005,1581478301.94,19797691.81,1434116009.55,-535998195.75,-1096277104.97,3852618016.84,3427109811.53,425508205.31,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2219,2.9307,32.2921,45.9391,14.6645,14.5236,10.4915,2.947,235441115.31,2840541.86,228779794.0,-1400482.15,32106890.89,404893651.72,130748718.53,274144933.19,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.5
2220,1.5049,35.1107,44.4543,4.887,6.0297,6.0399,2.0345,197971172.15,4483216.8,237804765.82,55856751.8,24362892.74,588603756.11,206663158.41,381940597.7,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2221,1.1049,48.3302,11.3188,19.5702,14.7608,12.8146,44.9623,47612587464.5,304514610.16,49705675429.92,3246980705.08,1789507106.05,18854315218.31,9112324910.55,9741990307.76,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2222,1.3508,64.5956,16.8303,3.0803,2.7145,4.6268,12.79,2273646858.91,25573053.51,2477489024.34,-214007412.09,31615531.45,3402079804.5,2197593728.1,1204486076.4,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2223,2.4426,31.839,92.5594,35.8916,34.7921,26.7047,6.9756,4518631692.41,108031573.62,4666037860.31,534615973.9,779901666.07,3692097041.59,1175525356.82,2516571684.77,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2224,1.7467,43.0152,31.7424,8.4129,7.9498,5.7142,3.7485,2180567053.12,20782041.02,2236752221.41,298517198.74,103652958.93,2239898193.31,963497463.89,1276400729.42,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2225,1.1372,62.2,11.7482,0.4566,0.545,2.0863,3.6619,5439269237.63,43101543.81,4494965450.5,-324897975.5,7484606.06,7328386202.47,4558253090.94,2770133111.53,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2226,6.8289,12.6807,36.1942,5.5225,4.3945,5.3584,4.7493,325557296.04,6395926.82,223374640.86,52028243.84,36396192.97,831803641.17,105478337.71,726325303.46,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2227,0.5159,64.5664,20.5761,7.4896,5.1974,4.8726,6.0107,4083024996.24,41788524.96,4344509183.97,668243769.98,191496197.58,9193312846.37,5935795503.84,3257517342.53,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2228,3.0652,25.3063,77.5846,10.9378,9.3455,10.8757,7.5673,1637405569.89,46528352.83,1772336831.24,280649860.14,142528752.83,1794805675.0,454198658.28,1340607016.72,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2229,1.4218,54.4205,34.3722,15.976,12.1547,9.2136,5.3041,2113851319.88,22370574.85,2114230808.18,300703252.9,196263173.51,2865356298.77,1559342354.54,1306013944.23,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2230,3.93,21.004,62.9974,25.2899,25.2985,22.3042,1.9103,312808137.56,18516801.97,259347079.55,43339482.25,110129209.3,595322369.36,125041448.32,470280921.04,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2231,2.4641,29.0258,30.4281,17.7221,15.5074,14.0437,5.7393,4817888481.24,82881114.15,4840365780.15,439337819.83,626684754.31,5271706030.46,1530157450.17,3741548580.29,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2232,5.252,18.3857,25.9902,12.3739,12.0433,11.919,2.7173,1838571924.1,34163669.65,1579826695.53,101754691.22,201390668.72,2088068538.98,383906262.97,1704162276.01,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2233,1.5927,51.1954,38.015,23.7846,23.4734,13.6427,6.2667,456776191.41,10470396.77,512020230.72,76523574.86,65222330.6,582083293.96,297999698.81,284083595.15,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2234,2.4096,22.4533,40.7812,15.3152,15.185,13.9946,16.6671,2038513229.74,41393279.7,1659622623.27,331286519.74,273089847.42,2329648816.15,523082944.0,1806565872.15,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2235,1.8406,49.3412,38.5042,4.0707,3.7104,3.1023,2.4476,2509080051.01,16012658.65,2563344812.24,-5782069.05,49885105.74,2460259287.17,1213922051.98,1246337235.19,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2236,2.786,27.3907,64.4787,11.7061,12.4182,10.2342,3.5448,898768211.8,10241290.84,782402249.23,114937171.25,131544352.76,1809451674.47,495621619.82,1313830054.65,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2237,1.915,35.818,10.9371,3.5414,3.3789,2.7406,16.4495,1416596779.46,3126648.94,1075199555.25,19338646.41,30282885.69,1328038766.04,475676344.68,852362421.36,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2238,6.701,13.9733,39.0332,5.5991,4.4064,4.9092,6.5267,560367354.58,4114439.55,530664280.38,133527705.05,108304952.46,2307776795.9,322472569.63,1985304226.27,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
2239,2.4715,34.9764,32.5992,8.8376,8.0213,8.3135,2.7921,1523397818.58,34422564.81,1443082254.06,-3393416.86,141740576.44,2574362679.21,900419344.99,1673943334.22,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2240,3.4696,17.2992,27.8341,12.3401,11.4929,11.1814,7.2518,241565674.95,4654894.34,260032918.13,41484515.32,28621995.32,283013948.69,48959064.39,234054884.3,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2241,3.9841,18.439,48.6383,6.3925,5.5751,4.9832,2.1772,1637972264.97,-13437345.21,1594841067.47,330008875.58,220642558.1,4332331647.25,798840412.24,3533491235.01,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2242,1.1521,46.8446,43.9775,12.8506,11.0349,6.1757,8.8031,3491336582.0,18698814.07,2689943779.92,152886242.62,149159152.12,3402241866.99,1593766614.11,1808475252.88,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2243,2.111,38.3488,29.7009,24.2338,23.729,18.6666,3.2575,465510511.35,10227608.9,236534220.74,27307739.5,67296857.92,478917168.88,183659067.88,295258101.0,1.0,1.0,1.0,0.0,0.7071067811865476,2.0,2.0,1.0,1.0,1.0,2.0
2244,4.2366,18.4374,33.6492,3.5208,2.7056,3.2334,1.3551,1173602079.61,9361380.3,1017904658.12,19265350.78,73395849.29,2646920909.99,488023665.5,2158897244.49,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2245,1.5204,38.4474,16.9091,18.0186,14.0556,13.0775,13.8258,4643499947.61,36745464.08,3312037767.31,-119498606.05,332819048.23,3240056532.87,1245717796.47,1994338736.4,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2246,0.8313,52.7998,65.7576,22.4595,15.2579,12.1383,6.1742,3937340462.03,71564865.65,4683235384.07,764259511.88,474850425.29,5035263918.31,2658609087.61,2376654830.7,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2247,9.0104,9.6357,64.9321,8.2035,8.0549,8.6243,2.9252,177743282.74,4692727.29,202450517.69,18626274.42,30427204.01,424993857.63,40951046.28,384042811.35,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0
2248,3.7532,27.878,51.2199,21.1676,20.6488,16.9083,2.8357,202261172.3,7327455.54,158067523.49,-15876304.71,47625111.53,467725320.8,130392242.53,337333078.27,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2249,0.4573,168.3508,14.9548,276.7535,-83.6392,-50.3212,1.1737,1479473748.12,-22455085.91,1109496866.91,-868565511.91,-7172431782.99,9028882893.04,15200195988.01,-6171313094.97,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2250,1.1872,45.7989,31.6585,-16.9786,-11.4587,-8.5123,3.0534,1226380348.53,25409239.14,1155103986.99,119001312.58,-586270586.52,5414840419.5,2479935897.92,2934904521.58,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2251,0.9973,46.7255,17.5637,5.9657,5.8001,5.0195,15.224,12367356604.62,159312924.19,11970667281.78,1055492931.83,1101782854.35,34484044597.43,16112826414.36,18371218183.07,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2252,2.3304,30.7036,75.7418,9.3745,8.5642,9.0525,10.2757,2102061189.57,54362576.9,2304107841.03,320140786.74,173860437.14,2672123690.27,820439396.03,1851684294.24,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2253,1.4695,49.5602,31.4785,17.4773,14.0214,11.4865,4.5152,498184022.01,5898686.79,528451918.06,114951297.19,59769086.39,737755230.45,365633029.56,372122200.89,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2254,2.1353,46.2776,39.3851,17.5117,15.9794,12.1269,3.6986,252125348.2,5753453.53,203423427.62,33329441.25,28959536.24,310231855.23,143567873.62,166663981.61,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2255,6.6655,12.7181,48.1866,34.4443,32.198,31.731,10.9801,845061468.13,40519076.73,872141702.74,167950816.68,201601478.86,787178435.13,100114060.15,687064374.98,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2256,2.3744,21.9848,37.1747,14.5687,13.8844,12.5192,3.9205,699257633.2,16609798.72,728907052.71,145845178.16,94606244.35,920759822.18,202427597.3,718332224.88,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2257,1.4628,48.6266,29.8702,8.2474,8.1608,5.4099,4.3614,3663130278.47,48334854.42,4149852226.28,421322219.8,250747282.18,5794699859.45,2817764651.12,2976935208.33,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,1.0,1.0
2258,3.4564,15.8334,36.604,9.6776,9.1411,10.513,7.2929,1124493081.14,37359518.32,585935327.5,130391966.95,161498574.68,2030537609.41,321503516.73,1709034092.68,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2259,4.7401,19.5539,51.8725,29.3855,28.9651,26.1162,1.8289,266641441.13,9624259.53,161817249.14,-61069151.36,63665337.41,308888115.72,60399789.84,248488325.88,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2260,1.7137,26.8629,53.4451,12.791,12.069,10.9977,2.0409,1479824747.66,39774542.64,1293235468.78,80158689.37,318711981.33,3589661923.11,964285779.32,2625376143.79,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2261,0.3224,84.6052,29.6637,26.4847,22.9359,7.2744,18.033,227902943.03,8735035.17,214710001.48,44328415.85,18859219.22,604975310.46,511840678.16,93134632.3,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2262,1.3613,46.0192,39.537,6.6501,6.8249,6.7344,1.7746,1073675536.68,13407949.7,950831372.21,56148062.87,96346908.54,2547849743.01,1172500893.84,1375348849.17,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2263,2.0527,40.0344,19.3255,7.9429,6.9423,7.1836,3.4993,2954634265.07,27248503.32,2843333386.15,193457649.1,122579314.39,2694954027.63,1078909552.13,1616044475.5,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2264,1.1775,49.5726,15.4219,0.7412,2.0734,2.79,4.5861,4330649784.47,9439734.99,3914425048.97,269038872.58,21962548.43,6001705834.6,2975200571.09,3026505263.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2265,3.068,23.364,50.8823,19.0451,18.9062,16.6794,4.9317,552501240.86,16083621.46,568584317.39,90393357.03,80574050.36,628124285.84,146754736.86,481369548.98,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2266,2.5385,33.7303,78.1138,3.9947,3.004,4.2961,10.8772,3361025745.29,75905553.07,3598719125.28,362713743.38,132417096.79,5618015608.77,1894975908.48,3723039700.29,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2267,3.3369,19.55,21.7065,-6.8535,-6.6899,-5.7567,3.8163,2337566465.61,-52190484.23,2700281540.2,583462618.53,-355230003.38,6205607480.37,1213193300.24,4992414180.13,1.0,1.0,1.0,,,1.0,3.0,2.0,1.0,1.0,1.0
2268,3.345,29.8293,29.0892,5.229,5.3383,4.8546,4.1657,660724957.07,-2982942.64,726868050.05,82738062.32,66147514.25,1539487157.11,459218137.21,1080269019.9,1.0,1.0,1.5,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2269,0.7359,76.9924,15.7448,-72.6942,-35.9252,-24.5374,5.0055,1456138935.8,-35223859.9,1046522428.53,16082755.92,-535138770.67,2072079447.03,1595344580.37,476734866.66,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2270,1.532,36.0433,3.7638,5.2346,4.4205,6.2564,321.3438,14787309899.26,138009910.96,17084333385.3,87879582.2,282457781.79,10064242591.62,3627484736.27,6436757855.35,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2271,3.0667,31.7324,51.7082,10.1491,9.2685,8.1051,1.6447,1311125161.56,2799768.92,1141545711.56,108827939.16,139500923.0,2194793196.87,696460131.61,1498333065.26,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2272,1.3127,50.235,23.8163,-27.4381,-15.1017,-12.2122,2.0997,893508335.61,9219442.88,1158963048.07,-23953757.95,-288730471.58,1822544072.89,915554255.75,906989817.14,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2273,3.1357,25.0479,45.2074,13.4046,12.1427,12.7519,2.6991,12135948050.91,493085869.93,13219778408.34,3429869870.39,1855079113.42,18687079233.62,4680727668.11,14006351565.51,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2274,1.4704,50.6316,25.0335,-61.0763,-48.9508,-36.4528,2.1403,725310882.76,-8108787.51,519433682.39,22302178.44,-672119736.5,1523130740.93,771185243.15,751945497.78,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0
2275,1.6083,29.0932,36.6134,5.5512,6.0638,6.2522,1.2682,485881377.19,17223001.19,407594803.84,64837183.42,72216346.53,1578618827.05,459270026.76,1119348800.29,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2276,1.7484,44.6987,37.7572,6.4912,6.6025,5.614,2.5179,703164546.11,18139078.49,624716728.36,41507675.51,58989758.15,1517172593.57,678157052.06,839015541.51,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
2277,1.1719,54.9659,29.6523,11.9983,8.7747,7.941,3.2167,1001633127.19,15463129.02,622242371.8,180560308.25,93072517.29,1805314494.7,992307636.85,813006857.85,1.0,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0
2278,0.8565,66.1016,17.0235,12.9508,7.3988,7.3396,5.1936,3590436563.59,23616006.06,3288093273.33,148136538.31,183527991.85,4472617010.53,2956473103.88,1516143906.65,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0
