ID,流动比率,资产负债率,销售毛利率,净资产收益率,投入资本回报率,总资产报酬率,应收款周转率,营业收入,所得税,销售额,经营活动产生的现金流量净额,净利润,资产总计,负债合计,所有者权益合计
5897,1.5737,61.1858,34.0682,42.5773,40.4974,17.5764,3.6124,884511543.06,16228200.45,791726209.1,94835322.38,105244512.42,825292880.88,504962411.72,320330469.16
5898,2.2653,19.5496,25.3322,10.1307,9.4977,9.7124,11.3312,3000795069.74,44353532.93,2180776613.18,608574446.58,320690819.83,4072542697.05,796166960.56,3276375736.49
5899,1.718,77.9396,35.7445,8.2398,10.3066,6.8348,80.3775,21115474506.44,1089275408.24,22024532001.81,-13940192250.47,3152214835.27,87552256713.71,68237861949.53,19314394764.18
5900,2.2967,54.0903,15.4356,11.3968,8.8028,7.2526,1.3487,7164451374.8,70861137.61,6598713745.82,-396716558.14,384314365.1,8377046608.9,4531172601.01,3845874007.89
5901,4.3696,25.5377,53.6498,16.3114,14.8983,11.0101,4.2247,205848760.47,327013.81,200136615.33,23516149.43,66003774.89,578501789.22,147736058.6,430765730.62
5902,1.5784,45.4175,36.0645,21.4421,17.9649,15.4137,3.598,640174891.96,20642536.63,452678577.46,26001635.28,80169943.75,679982720.71,308830968.38,371151752.33
5903,1.9028,25.7725,69.2815,2.3488,2.2408,2.5276,1.8088,2026498700.16,22113707.72,2970319559.72,540664802.3,97057891.6,6924625392.43,1784651271.18,5139974121.25
5904,0.7726,63.8784,17.2439,-54.3674,-36.169,-27.4713,3.0384,1271960785.75,5763533.51,1362595087.53,93888595.24,-835483875.91,2456814299.28,1569374710.9,887439588.38
5905,2.0819,39.0945,25.058,22.2029,21.7672,14.838,3.0073,645270541.09,8921927.12,606826292.51,83843009.55,71388470.99,593688066.58,232099187.4,361588879.18
5906,8.4066,10.6976,33.2812,5.2944,4.1609,5.2864,4.7312,294709587.46,5395749.01,220346706.5,27523879.86,34067334.66,780034833.48,83445188.64,696589644.84
5907,0.9814,57.4323,30.1176,,7.4821,6.9351,5.2964,2969990577.27,64358084.0,2954280693.39,546644904.02,467436082.96,9517591809.54,5466171600.55,4051420208.99
5908,2.1416,27.2237,44.947,34.4508,34.1873,30.6873,18.4364,694725744.12,30022778.74,652814512.33,169163310.6,157815757.04,708177587.26,192792125.81,515385461.45
5909,,80.9817,,321.0452,,42.2724,,53405580054.05,46020046.8,405848541.87,431578209.09,2678286604.11,140416708306.99,113711848462.32,26704859844.67
5910,1.3802,52.0285,15.5499,-11.2402,-4.4924,-3.6263,2.2805,1194904298.43,-3380536.49,1480597895.75,255062703.58,-101586120.38,1752575858.37,911838492.14,840737366.23
5911,2.8546,33.8348,63.0335,,26.0158,19.4651,2.7995,220441341.53,6516523.47,222247122.75,1850280.99,47426502.33,275755297.13,93301124.88,182454172.25
5912,2.3297,37.5796,31.1293,12.085,9.3864,8.3617,3.5302,1355346087.67,23676613.98,1126740044.8,-96661444.94,113734835.72,2064217107.24,775723551.92,1288493555.32
5913,1.6679,35.1414,19.8197,7.9971,8.1162,6.7184,4.5454,1844400596.79,22309505.0,1782166701.72,-40145177.93,125546197.8,2426033219.63,852543040.22,1573490179.41
5914,1.7551,52.4752,95.4106,19.5978,17.8082,8.99,18.7231,704217665.37,5846899.85,892918469.24,156566376.99,85915249.21,1310890692.14,687891914.6,622998777.54
5915,1.4185,56.8477,17.6918,18.3324,17.9237,9.0426,3.9358,1102164181.94,4697609.49,986348283.49,65712070.2,58564602.14,808404417.27,459559616.52,348844800.75
5916,1.1762,52.8252,40.3608,15.7787,21.5156,20.7305,4.7751,5799924018.25,187632427.9,5132831126.17,530570344.02,775429190.85,9880068806.15,5219161895.38,4660906910.77
5917,1.5325,41.3987,32.9371,20.6425,15.7778,14.5955,5.3453,3656090736.88,103583376.46,3613586880.63,937752311.0,560569557.3,4959588267.56,2053206536.76,2906381730.8
5918,1.2326,78.7146,0.6034,7.282,3.9341,1.2655,135.4085,73697051320.85,4335032.76,87719986070.28,-1257798828.52,66565296.2,10213820114.86,8039763544.27,2174056570.59
5919,3.5398,20.1169,20.542,2.5456,1.9523,2.1085,3.6862,1015364800.87,12811837.83,930683214.94,32383308.31,32373049.45,1959962936.32,394283545.87,1565679390.45
5920,4.2124,20.7679,89.4281,16.1363,14.0812,15.7866,6.9159,3773918388.17,222878835.12,3815129061.53,-178559858.21,1372181194.14,11775752877.27,2445576447.32,9330176429.95
5921,0.9449,47.3496,16.8901,2.4817,3.0268,3.5924,51.3889,613623415.5,3470499.43,582166451.35,9556175.77,8060745.66,620721137.99,293908966.92,326812171.07
5922,1.0541,72.7175,14.1433,15.1162,12.4845,7.4528,6.602,4260039818.89,47755971.98,4299640010.94,521337391.41,247461081.68,7785025297.43,5661076065.38,2123949232.05
5923,1.5337,53.929,87.5402,-33.8866,-18.3143,-14.1633,,44111203.51,5017252.11,46757900.22,-272791790.83,-694407420.38,4283417151.1,2310006147.58,1973411003.52
5924,4.0059,10.3466,64.6908,9.1435,8.6992,9.2757,2.3927,841853410.05,30792456.01,982694246.68,152120083.39,278363794.0,3493970760.62,361506005.1,3132464755.52
5925,12.33,9.4158,93.0777,16.9565,16.7795,17.6547,4.9507,215543620.38,13630093.35,229710653.52,77466025.25,85815067.48,583984647.05,54986616.74,528998030.31
5926,5.212,16.2143,82.6731,16.6618,16.6259,17.0057,20.341,187286185.3,8062377.02,192470278.08,61591074.91,42668448.54,310644037.63,50368891.84,260275145.79
5927,2.9508,24.6674,35.0736,12.5675,11.3684,12.5355,2.5068,2024346910.95,81352504.39,2178309965.89,132890142.31,335735720.14,3755768441.19,926449512.86,2829318928.33
5928,1.4374,32.7059,44.6851,6.2029,5.4315,4.6713,2.6568,820367582.45,-9912345.24,884669554.42,118289573.8,87839910.26,2928352638.9,957743819.66,1970608819.24
5929,0.8996,62.3839,15.403,2.7497,3.3223,3.4948,5.4552,2060728085.44,11538205.58,2142108177.0,214421287.12,32528837.22,2651136906.25,1653882805.89,997254100.36
5930,2.7551,22.0269,81.2037,23.521,23.3386,21.5022,4.4835,101268931.67,6281986.41,101960510.47,33676681.7,36269714.23,216354800.67,47656345.5,168698455.17
5931,1.8278,29.9715,25.2048,-4.003,-2.5007,-1.772,2.6108,544703596.01,4393926.25,503958191.12,20950035.2,-65760579.42,2254489936.19,675703698.09,1578786238.1
5932,1.1988,44.7394,21.6712,23.0759,18.5406,16.126,9.8143,495935079.98,7033106.37,357257993.62,92412293.62,40301041.89,343255683.23,153570374.56,189685308.67
5933,0.2417,96.9652,-50.7524,-82.5637,-13.5233,-8.08,1.1112,2404119732.44,2957094.64,1981392715.53,-329394155.37,-5194199115.19,31475609351.35,30520393850.07,955215501.28
5934,44.5911,1.1983,4.9697,-2.3805,-2.4985,-2.2297,1.2241,53935818.86,1040800.02,81908481.59,46943358.74,-21412779.47,902220841.78,10811099.79,891409741.99
5935,1.2919,46.1836,30.8106,15.8409,11.2188,10.5605,2.5921,4232184455.09,74814907.81,4356229786.84,568887883.19,618110515.39,8669015545.31,4003666698.79,4665348846.52
5936,2.9342,32.2711,63.239,46.4784,41.8643,31.7004,2.94,233048588.85,12184693.8,230855422.74,57011453.05,71756891.45,263456940.92,85020461.64,178436479.28
5937,2.596,24.3965,12.3473,-9.1717,-8.8694,-7.142,2.9186,1779295195.65,-71628348.42,2131660103.34,106202295.12,-524068585.48,7073604843.19,1725715111.6,5347889731.59
5938,2.2286,28.9089,54.6059,11.9391,11.4643,10.1145,5.2811,2166229147.53,21392362.83,1952719230.8,181166933.64,289003960.79,3235992619.83,935490409.34,2300502210.49
5939,3.1609,28.6404,62.3723,29.4457,29.1568,24.6205,1.7262,282503620.67,18592821.21,331109828.33,146266884.74,105953081.3,561454681.63,160802969.89,400651711.74
5940,1.8479,51.6495,36.3486,2.1397,3.8453,4.3366,2.2258,1154800320.98,33392068.56,1196945042.08,358915519.92,128641261.33,7015064516.2,3623243820.41,3391820695.79
5941,2.3453,39.8334,35.3574,18.3653,15.7868,17.1552,4.967,2080722836.5,98936491.44,1831232463.21,214584803.8,224668757.32,2416316892.49,962502326.53,1453814565.96
5942,1.2388,74.3902,11.216,13.7358,8.269,4.5274,2.7825,8216438195.72,26094696.71,8085463463.22,-280255458.9,124081625.49,4763016082.98,3543214850.77,1219801232.21
5943,1.4689,84.6766,29.5049,22.5137,7.5569,4.9692,65.1324,38704011453.44,1943397440.49,64230306513.97,2273669394.39,6079339455.46,191733148823.86,162353171236.53,29379977587.33
5944,1.1439,59.4365,47.041,4.7066,4.2474,3.3208,1.9516,5351532254.04,1754566.65,4453217478.0,-243261313.44,244862137.72,13929827838.62,8279398430.08,5650429408.54
5945,2.1328,33.5975,25.7345,24.0902,22.9473,19.0938,20.0341,6357102964.25,118943825.34,7256886416.09,717497928.03,627161952.35,4388278915.63,1474350704.89,2913928210.74
5946,1.6541,23.5536,30.1468,11.8732,10.3205,10.5038,20.4372,6409224044.97,121132609.06,6219235885.2,1038035053.43,883319109.6,10170624027.75,2395548537.95,7775075489.8
5947,0.8499,49.8561,40.1412,21.1377,19.6231,13.5684,3.2807,343872381.52,7662990.97,239919556.04,50656800.55,63746392.28,653869220.73,325993816.77,327875403.96
5948,1.9596,35.5939,40.6629,5.9452,4.855,5.2126,13.386,3084894272.85,54743576.15,3292855479.96,650608263.22,343245371.56,8582987279.01,3055017468.91,5527969810.1
5949,1.6557,58.9158,23.1787,7.972,6.8114,5.5005,3.3356,651537809.23,5099407.11,324379239.81,11414674.43,42334159.67,1367859046.07,805884907.16,561974138.91
5950,6.2762,15.6527,32.6728,6.7603,5.2262,6.5897,13.0565,577568807.22,20241218.33,541881882.57,33120562.54,104112232.05,1907329255.38,298548897.03,1608780358.35
5951,0.9963,34.5126,50.4103,4.8372,4.0368,3.7074,8.2885,2075820294.21,15691435.08,1729067022.03,579048959.75,118124092.98,4764811910.18,1644458581.48,3120353328.7
5952,2.2372,33.4142,35.1154,10.1236,9.4199,8.4188,2.9349,3196919635.71,78818109.98,2130081584.04,-40287827.87,333734736.64,5177488490.34,1730017035.52,3447471454.82
5953,1.6153,55.8166,9.1344,5.4265,3.8981,5.4217,15.5233,2747008445.08,24748484.15,3158338523.54,75916370.8,56427532.22,2625386580.31,1465401735.31,1159984845.0
5954,0.4118,41.0487,63.3013,19.0897,15.3559,15.3551,2768.016,224849883.46,13640064.62,241933748.38,81025366.64,59259540.09,521874429.15,214222805.57,307651623.58
5955,1.8343,40.8399,15.1829,17.0611,16.0783,11.6644,50.9438,1433555578.28,14521655.85,1563750895.81,72995215.42,98315299.54,1039845041.57,424671214.82,615173826.75
5956,2.1223,30.2736,40.6815,7.6278,7.2425,6.4908,3.4793,333447288.51,3796648.05,323388329.23,91834706.8,37131598.61,717236133.7,217133496.47,500102637.23
5957,1.0365,68.1906,29.894,10.5908,7.4596,5.671,1.478,4376025786.02,65631040.19,4432392720.35,202056301.9,395713389.5,15401247394.94,10502208171.23,4899039223.71
5958,2.7921,21.7126,49.579,17.0103,16.9237,15.9388,8.195,2616208430.02,107491520.19,3418357779.12,365753190.24,493467007.49,4012592142.48,871239448.42,3141352694.06
5959,8.039,11.834,53.3442,9.442,9.2369,9.1942,4.5021,407347725.36,10594877.27,415017384.41,48576143.13,80391366.25,1007728227.84,119254969.56,888473258.28
5960,5.31,16.2834,66.4724,19.388,19.3278,19.0451,4.1974,638331037.1,15819821.85,610161452.8,57465617.68,87628188.89,565425734.02,92070439.63,473355294.39
5961,1.6285,23.2373,48.9374,11.8174,11.3798,10.6256,3.0315,1152952938.09,31856162.47,1212535026.46,174126341.65,168784575.09,2698990624.51,627172988.36,2071817636.15
5962,3.1805,28.8189,46.1257,9.25,8.4927,7.628,1.0568,595054203.51,15146847.38,657411066.09,86417813.14,121449732.28,1823833373.77,525609536.68,1298223837.09
5963,1.6843,51.8697,13.6352,13.4638,12.6272,8.3081,3.4098,1152695362.61,3351326.3,1007477307.41,-31586117.26,46020956.89,826122805.03,428507269.69,397615535.34
5964,1.0902,57.8814,17.0629,10.7075,7.1178,5.2932,3.1659,3809181041.01,42889189.78,3099878478.78,476510322.39,316805708.36,7758178035.04,4490539225.38,3267638809.66
5965,1.3135,50.6906,27.3778,9.9418,8.7481,7.1462,2.4747,3169619034.25,58105093.89,2561205292.38,-129976378.49,477195244.75,10062921299.33,5100953519.24,4961967780.09
5966,1.1844,81.4961,1.6255,9.8935,4.1987,3.7575,3.5096,12896315661.29,26657682.76,13531192507.63,153415761.14,136355777.88,7741958049.03,6309397255.42,1432560793.61
5967,2.7516,28.9636,41.8877,34.908,33.9764,31.131,8.3533,389301131.99,15139559.93,406430852.82,68912181.53,65712152.37,251339043.57,72796843.78,178542199.79
5968,4.2306,16.2223,48.5205,7.2362,6.7353,8.9553,4.2646,544401751.62,25545813.92,500338963.77,117907715.83,44476049.27,816382429.43,132435717.74,683946711.69
5969,0.7277,56.7712,36.8438,-7.9592,-6.8446,-4.2818,2.562,373172726.25,-11690744.52,408683971.42,-5470546.8,-106367307.21,3234129192.61,1836055175.82,1398074016.79
5970,1.2094,73.5312,39.8022,46.5233,46.0946,17.2032,11.4886,1215576943.46,27075364.86,1259346505.09,17781872.73,63776924.52,610689421.65,449047187.38,161642234.27
5971,5.4633,12.3666,62.6581,13.3411,13.1727,14.0393,2.6462,279765364.62,14060507.87,276686517.68,73441698.64,81566465.74,708462950.7,87612602.34,620850348.36
5972,2.8733,18.3843,39.6672,12.0393,12.0271,11.3835,2.6392,744757145.83,23485091.38,684223435.11,137717641.4,158778554.4,1696057095.29,311808174.65,1384248920.64
5973,7.8124,8.8786,21.2143,1.0043,0.1577,0.9831,1.2114,127934551.61,507544.27,183576909.03,60708170.63,4979036.56,538489264.76,47810218.69,490679046.07
5974,1.0782,55.9942,5.965,4.0922,5.4735,3.395,71.5758,496460231.64,-1418588.03,449670083.32,288142965.48,29854646.79,2532760656.86,1418200278.19,1114560378.67
5975,2.5365,23.695,21.3633,3.5845,3.9159,4.0938,1.9928,1382049961.49,22771628.32,1349166339.64,156483965.52,80952615.97,3060713254.65,725237479.48,2335475775.17
5976,1.8224,29.4027,84.1164,9.6393,8.3199,7.5531,109.6201,47988330.75,2180635.95,47270920.38,-2560422.5,65205580.87,935101274.06,274945352.01,660155922.05
5977,5.0883,12.2227,19.7849,11.213,10.4345,10.4544,5.0499,841028859.63,10245066.13,879722383.12,12597051.67,64994179.51,839578232.03,102619204.09,736959027.94
5978,9.3582,7.3466,26.453,2.6977,2.1621,2.8021,2.2454,549962318.75,3258303.56,654542253.46,56638214.66,43436876.14,1766820685.72,129801098.0,1637019587.72
5979,1.398,63.4802,39.6107,30.762,30.7534,12.5836,7.6155,1242779298.56,39528198.05,1107972760.78,117565647.61,254039290.21,2556531771.49,1622891286.2,933640485.29
5980,1.7957,44.4187,28.5296,16.6998,14.3825,12.0827,2.5555,483731068.74,13429341.35,201639733.19,32408619.65,58583520.76,683854419.32,303758943.79,380095475.53
5981,0.8507,64.1414,20.6415,13.1844,7.0899,7.199,7.0977,7411903533.37,111046969.95,4573890621.25,498236391.92,500445731.73,13415077345.2,8604616932.45,4810460412.75
5982,0.7217,88.6762,36.6271,18.8912,16.585,5.8351,5.0829,204501371.12,21955.06,188115503.34,10550592.74,8664427.88,423333988.98,375396537.84,47937451.14
5983,1.3341,72.365,48.8264,50.8173,40.4275,18.0865,6.6877,475919326.58,24025545.48,407049907.45,27495313.46,129682428.12,1121543943.58,811605473.99,309938469.59
5984,1.8766,47.4552,38.6364,,-28.9962,-17.3556,2.1431,256303415.86,-10754258.54,301965548.64,-123982216.88,-72607733.61,480316566.29,227935100.68,252381465.61
5985,1.3491,25.1211,70.1256,4.5717,6.0779,6.3441,4.7282,1453901102.43,35860855.89,1545670864.09,306044813.84,105210940.46,3008158016.12,755682354.95,2252475661.17
5986,1.4283,60.1681,34.9713,6.0613,3.4849,6.7718,1.7999,2668385663.78,116774082.71,2260734227.93,216682062.13,80847796.3,10634194754.63,6398394803.26,4235799951.37
5987,0.8933,31.0657,27.5618,3.5823,3.2493,2.6227,10.5705,7884977231.67,336568.1,9289561442.91,3090728315.71,801461145.45,32230022989.89,10012496126.91,22217526862.98
5988,1.2632,63.0634,28.7911,6.1091,5.7488,3.3002,4.7189,3996047149.8,88677063.45,2703244403.64,-157936811.6,444521550.64,18960797539.17,11957316866.38,7003480672.79
5989,1.5594,52.6188,18.004,17.5399,15.3841,11.6404,1.9324,939443838.16,25370192.8,941313603.43,31364330.06,80149157.46,1022413079.16,537981390.64,484431688.52
5990,1.1647,65.3553,27.8996,7.6448,6.1024,4.2292,1.3003,1675905200.32,-3322971.93,1908755520.21,81577799.83,90046215.29,3868649596.45,2528368141.4,1340281455.05
5991,1.9837,41.5375,12.9537,-45.148,-32.677,-26.4764,3.6535,2262760303.64,9985160.6,2494638868.12,181836991.52,-813369717.17,2312163603.38,960415799.84,1351747803.54
5992,3.9478,14.5069,37.6073,16.257,15.3975,15.0776,5.1912,327947788.53,7479339.04,295100145.4,63995793.89,54404802.36,424467854.18,61577156.61,362890697.57
5993,1.052,59.9849,32.1939,7.3087,6.3515,5.6232,8.7775,2382599591.33,79997284.74,2044697888.53,204097392.59,119356423.74,4494805671.83,2696205396.42,1798600275.41
5994,1.2672,38.7322,21.7248,7.0906,6.0977,6.0568,5.674,651401582.22,7175149.18,549135457.77,66089108.37,46626713.08,1108661075.33,429409105.48,679251969.85
5995,0.3865,68.4572,13.8444,9.1242,5.7305,5.9674,107.1808,5794746405.65,43783093.09,6164083997.13,878704891.52,229490442.06,8333511920.94,5704885276.49,2628626644.45
5996,0.8039,64.059,35.5903,16.425,11.9984,11.2181,11.8536,5618341324.44,81118599.69,6130695862.5,389651293.55,395971288.75,7706854038.77,4936932699.69,2769921339.08
5997,1.2329,54.0561,18.84,22.2872,15.8714,12.1153,3.3433,1279732655.65,26445062.55,1508800655.7,162056308.92,100813072.78,1098697080.93,593912711.69,504784369.24
5998,1.6747,51.1018,28.3795,9.8247,10.0474,8.7095,2.6205,534539259.03,8190325.71,370573715.14,-27547747.23,53615896.07,912159417.43,466129551.28,446029866.15
5999,0.9048,82.5289,35.1773,-36.0239,-17.1364,-6.5995,6.6571,1079916293.46,7912910.39,1075456100.17,659728220.82,-128148662.67,1654079463.44,1365092876.37,288986587.07
6000,1.7403,46.8744,32.7391,13.7544,9.6936,7.9531,3.8321,2140560716.62,11254521.59,2202973915.16,170910668.72,197361054.83,3243804920.78,1520515686.13,1723289234.65
6001,3.8738,24.4085,63.267,10.581,10.3894,9.3734,13.7601,1649259977.33,39335451.94,1895918683.03,95095141.62,281007027.63,3689779171.48,900620935.32,2789158236.16
6002,1.561,45.7981,26.3632,5.6439,5.592,5.0607,1.5569,383398045.74,3593700.51,330872495.67,-32703901.63,26469031.01,850816625.02,389657786.43,461158838.59
6003,2.6604,26.0311,46.7004,9.6221,9.2299,8.6489,2.1271,494606427.36,14644290.43,427780476.45,2105365.21,63236103.58,959171948.45,249683289.57,709488658.88
6004,2.1471,37.7772,73.7843,30.7611,27.441,22.3716,259.6764,144495129.73,6547983.89,179935019.39,52349515.08,40189999.3,246572036.14,93148024.05,153424012.09
6005,0.4662,60.4335,18.915,14.38,10.2512,8.2905,28.1494,27535170274.25,367311050.17,21270146106.83,3099620044.15,2031020084.77,38483631552.68,23256993061.75,15226638490.93
6006,1.2401,25.5096,13.0374,0.5317,0.7341,1.3382,4.7085,1004073717.18,5510251.34,915505969.21,-411970.63,5510818.81,1841048133.36,469644894.64,1371403238.72
6007,5.5425,10.0583,47.2173,11.3118,11.0145,12.447,14.7039,569806370.64,30709401.74,598110015.77,196681569.26,129931665.73,1358482559.16,136640686.11,1221841873.05
6008,4.3427,13.8504,40.1327,20.6788,17.4001,16.8647,3.1699,996411464.48,25884697.97,890905577.0,108636863.99,196220306.61,1562974074.45,216478544.02,1346495530.43
6009,1.6117,58.6464,44.5604,10.584,8.3283,6.9227,9.9411,20674232949.58,1916228629.47,19423876980.81,3978209038.07,4726200889.28,108320247287.93,63525886156.35,44794361131.58
6010,2.1429,45.9142,77.5302,28.3066,28.0341,16.923,2.9001,463058591.81,1318385.85,441173162.67,-6935650.82,60052240.4,402291553.06,184708878.72,217582674.34
6011,2.0508,29.7239,43.9362,19.0721,15.018,14.7945,9.0486,529610337.25,12886404.23,570716112.72,140312447.83,81000535.03,654105009.63,194425500.01,459679509.62
6012,7.3594,12.6296,43.6952,21.2217,21.0741,24.4592,12.571,943971002.72,79105641.85,929236050.29,122330976.72,239410255.39,1783259778.06,225218933.75,1558040844.31
6013,2.7147,41.2914,22.2811,-11.6409,-1.1804,-1.9066,7.2964,509975477.29,-628730.51,484055806.11,-175239086.54,-9143083.35,652812328.29,269555419.44,383256908.85
6014,3.0858,20.7177,55.164,23.9074,23.7287,21.173,3.869,394032422.43,19437927.75,422565833.23,102149245.95,114489091.11,676230241.42,140099639.64,536130601.78
6015,1.3448,41.7099,3.3703,-87.8918,-66.8502,-51.723,4.2937,3369309669.22,29340324.48,3877183660.34,349299240.21,-2546204427.04,2408853139.74,1004729990.13,1404123149.61
6016,2.2556,30.8535,26.3476,10.4793,10.4393,8.6547,2.0367,2715699370.91,39723096.01,1918918261.25,77893698.57,254415901.73,3653054120.35,1127094363.97,2525959756.38
6017,7.5713,12.9271,19.5746,36.1266,34.9184,37.522,7.7992,458751686.5,14267958.23,503055921.9,-42297661.14,55181905.6,207110094.98,26773243.9,180336851.08
